bulletin_id,issued_at,valid_from,valid_to,node_id,severity,road_status,water_navigation_status,max_rainfall_mm,max_flood_risk_idx,headline,bulletin_text,evidence_ref,source_type
WX_20250322_HCM_MARKET,2025-03-22T00:00:00+07:00,2025-03-22T00:00:00+07:00,2025-03-22T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,1.905882,0.029321,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-22. Mưa cực đại theo giờ 1.9 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-22:HCM_MARKET,simulated
WX_20250322_HUB_LONGXUYEN,2025-03-22T00:00:00+07:00,2025-03-22T00:00:00+07:00,2025-03-22T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.408099,0.017042,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-22. Mưa cực đại theo giờ 2.4 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-22:HUB_LONGXUYEN,simulated
WX_20250322_HUB_SOCTRANG,2025-03-22T00:00:00+07:00,2025-03-22T00:00:00+07:00,2025-03-22T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.527577,0.017887,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-22. Mưa cực đại theo giờ 2.5 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-22:HUB_SOCTRANG,simulated
WX_20250322_HUB_VINHLONG,2025-03-22T00:00:00+07:00,2025-03-22T00:00:00+07:00,2025-03-22T23:00:00+07:00,HUB_VINHLONG,none,open,open,2.255985,0.015965,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-22. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-22:HUB_VINHLONG,simulated
WX_20250322_HUB_VITHANH,2025-03-22T00:00:00+07:00,2025-03-22T00:00:00+07:00,2025-03-22T23:00:00+07:00,HUB_VITHANH,none,open,open,2.509849,0.017762,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-22. Mưa cực đại theo giờ 2.5 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-22:HUB_VITHANH,simulated
WX_20250323_CT_HUB,2025-03-23T00:00:00+07:00,2025-03-23T00:00:00+07:00,2025-03-23T23:00:00+07:00,CT_HUB,none,open,open,1.306031,0.009243,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-23. Mưa cực đại theo giờ 1.3 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-23:CT_HUB,simulated
WX_20250323_HCM_MARKET,2025-03-23T00:00:00+07:00,2025-03-23T00:00:00+07:00,2025-03-23T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,1.181647,0.018179,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-23. Mưa cực đại theo giờ 1.2 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-23:HCM_MARKET,simulated
WX_20250323_HUB_LONGXUYEN,2025-03-23T00:00:00+07:00,2025-03-23T00:00:00+07:00,2025-03-23T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,1.268716,0.008979,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-23. Mưa cực đại theo giờ 1.3 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-23:HUB_LONGXUYEN,simulated
WX_20250323_HUB_SOCTRANG,2025-03-23T00:00:00+07:00,2025-03-23T00:00:00+07:00,2025-03-23T23:00:00+07:00,HUB_SOCTRANG,none,open,open,1.861384,0.013173,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-23. Mưa cực đại theo giờ 1.9 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-23:HUB_SOCTRANG,simulated
WX_20250323_HUB_VINHLONG,2025-03-23T00:00:00+07:00,2025-03-23T00:00:00+07:00,2025-03-23T23:00:00+07:00,HUB_VINHLONG,none,open,open,1.355105,0.009590,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-23. Mưa cực đại theo giờ 1.4 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-23:HUB_VINHLONG,simulated
WX_20250323_HUB_VITHANH,2025-03-23T00:00:00+07:00,2025-03-23T00:00:00+07:00,2025-03-23T23:00:00+07:00,HUB_VITHANH,none,open,open,1.412068,0.009993,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-23. Mưa cực đại theo giờ 1.4 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-23:HUB_VITHANH,simulated
WX_20250324_CT_HUB,2025-03-24T00:00:00+07:00,2025-03-24T00:00:00+07:00,2025-03-24T23:00:00+07:00,CT_HUB,none,open,open,1.283872,0.009086,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-24. Mưa cực đại theo giờ 1.3 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-24:CT_HUB,simulated
WX_20250324_HCM_MARKET,2025-03-24T00:00:00+07:00,2025-03-24T00:00:00+07:00,2025-03-24T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,1.182601,0.018194,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-24. Mưa cực đại theo giờ 1.2 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-24:HCM_MARKET,simulated
WX_20250324_HUB_LONGXUYEN,2025-03-24T00:00:00+07:00,2025-03-24T00:00:00+07:00,2025-03-24T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,1.137367,0.008049,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-24. Mưa cực đại theo giờ 1.1 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-24:HUB_LONGXUYEN,simulated
WX_20250324_HUB_SOCTRANG,2025-03-24T00:00:00+07:00,2025-03-24T00:00:00+07:00,2025-03-24T23:00:00+07:00,HUB_SOCTRANG,none,open,open,1.415821,0.010020,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-24. Mưa cực đại theo giờ 1.4 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-24:HUB_SOCTRANG,simulated
WX_20250324_HUB_VINHLONG,2025-03-24T00:00:00+07:00,2025-03-24T00:00:00+07:00,2025-03-24T23:00:00+07:00,HUB_VINHLONG,none,open,open,1.115066,0.007891,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-24. Mưa cực đại theo giờ 1.1 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-24:HUB_VINHLONG,simulated
WX_20250324_HUB_VITHANH,2025-03-24T00:00:00+07:00,2025-03-24T00:00:00+07:00,2025-03-24T23:00:00+07:00,HUB_VITHANH,none,open,open,1.204271,0.008523,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-24. Mưa cực đại theo giờ 1.2 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-24:HUB_VITHANH,simulated
WX_20250325_CT_HUB,2025-03-25T00:00:00+07:00,2025-03-25T00:00:00+07:00,2025-03-25T23:00:00+07:00,CT_HUB,none,open,open,2.329290,0.016484,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-25. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-25:CT_HUB,simulated
WX_20250325_HCM_MARKET,2025-03-25T00:00:00+07:00,2025-03-25T00:00:00+07:00,2025-03-25T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,2.198379,0.033821,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-25. Mưa cực đại theo giờ 2.2 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-25:HCM_MARKET,simulated
WX_20250325_HUB_LONGXUYEN,2025-03-25T00:00:00+07:00,2025-03-25T00:00:00+07:00,2025-03-25T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.374548,0.016804,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-25. Mưa cực đại theo giờ 2.4 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-25:HUB_LONGXUYEN,simulated
WX_20250325_HUB_SOCTRANG,2025-03-25T00:00:00+07:00,2025-03-25T00:00:00+07:00,2025-03-25T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.607900,0.018456,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-25. Mưa cực đại theo giờ 2.6 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-25:HUB_SOCTRANG,simulated
WX_20250325_HUB_VINHLONG,2025-03-25T00:00:00+07:00,2025-03-25T00:00:00+07:00,2025-03-25T23:00:00+07:00,HUB_VINHLONG,none,open,open,2.315650,0.016388,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-25. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-25:HUB_VINHLONG,simulated
WX_20250325_HUB_VITHANH,2025-03-25T00:00:00+07:00,2025-03-25T00:00:00+07:00,2025-03-25T23:00:00+07:00,HUB_VITHANH,none,open,open,2.343964,0.016588,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-25. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-25:HUB_VITHANH,simulated
WX_20250326_CT_HUB,2025-03-26T00:00:00+07:00,2025-03-26T00:00:00+07:00,2025-03-26T23:00:00+07:00,CT_HUB,none,open,open,2.068395,0.014638,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-26. Mưa cực đại theo giờ 2.1 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-26:CT_HUB,simulated
WX_20250326_HCM_MARKET,2025-03-26T00:00:00+07:00,2025-03-26T00:00:00+07:00,2025-03-26T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,2.030648,0.031241,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-26. Mưa cực đại theo giờ 2.0 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-26:HCM_MARKET,simulated
WX_20250326_HUB_LONGXUYEN,2025-03-26T00:00:00+07:00,2025-03-26T00:00:00+07:00,2025-03-26T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.378965,0.016836,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-26. Mưa cực đại theo giờ 2.4 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-26:HUB_LONGXUYEN,simulated
WX_20250326_HUB_SOCTRANG,2025-03-26T00:00:00+07:00,2025-03-26T00:00:00+07:00,2025-03-26T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.206288,0.015614,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-26. Mưa cực đại theo giờ 2.2 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-26:HUB_SOCTRANG,simulated
WX_20250326_HUB_VINHLONG,2025-03-26T00:00:00+07:00,2025-03-26T00:00:00+07:00,2025-03-26T23:00:00+07:00,HUB_VINHLONG,none,open,open,1.969900,0.013941,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-26. Mưa cực đại theo giờ 2.0 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-26:HUB_VINHLONG,simulated
WX_20250326_HUB_VITHANH,2025-03-26T00:00:00+07:00,2025-03-26T00:00:00+07:00,2025-03-26T23:00:00+07:00,HUB_VITHANH,none,open,open,2.545851,0.018017,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-26. Mưa cực đại theo giờ 2.5 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-26:HUB_VITHANH,simulated
WX_20250327_CT_HUB,2025-03-27T00:00:00+07:00,2025-03-27T00:00:00+07:00,2025-03-27T23:00:00+07:00,CT_HUB,none,open,open,2.204551,0.015601,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-27. Mưa cực đại theo giờ 2.2 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-27:CT_HUB,simulated
WX_20250327_HCM_MARKET,2025-03-27T00:00:00+07:00,2025-03-27T00:00:00+07:00,2025-03-27T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,1.994594,0.030686,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-27. Mưa cực đại theo giờ 2.0 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-27:HCM_MARKET,simulated
WX_20250327_HUB_LONGXUYEN,2025-03-27T00:00:00+07:00,2025-03-27T00:00:00+07:00,2025-03-27T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.213261,0.015663,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-27. Mưa cực đại theo giờ 2.2 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-27:HUB_LONGXUYEN,simulated
WX_20250327_HUB_SOCTRANG,2025-03-27T00:00:00+07:00,2025-03-27T00:00:00+07:00,2025-03-27T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.529561,0.017902,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-27. Mưa cực đại theo giờ 2.5 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-27:HUB_SOCTRANG,simulated
WX_20250327_HUB_VINHLONG,2025-03-27T00:00:00+07:00,2025-03-27T00:00:00+07:00,2025-03-27T23:00:00+07:00,HUB_VINHLONG,none,open,open,2.099572,0.014859,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-27. Mưa cực đại theo giờ 2.1 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-27:HUB_VINHLONG,simulated
WX_20250327_HUB_VITHANH,2025-03-27T00:00:00+07:00,2025-03-27T00:00:00+07:00,2025-03-27T23:00:00+07:00,HUB_VITHANH,none,open,open,2.329415,0.016485,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-27. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-27:HUB_VITHANH,simulated
WX_20250328_CT_HUB,2025-03-28T00:00:00+07:00,2025-03-28T00:00:00+07:00,2025-03-28T23:00:00+07:00,CT_HUB,none,open,open,0.444492,0.003146,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-28. Mưa cực đại theo giờ 0.4 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-28:CT_HUB,simulated
WX_20250328_HCM_MARKET,2025-03-28T00:00:00+07:00,2025-03-28T00:00:00+07:00,2025-03-28T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,0.391793,0.006028,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-28. Mưa cực đại theo giờ 0.4 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-28:HCM_MARKET,simulated
WX_20250328_HUB_LONGXUYEN,2025-03-28T00:00:00+07:00,2025-03-28T00:00:00+07:00,2025-03-28T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,0.846147,0.005988,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-28. Mưa cực đại theo giờ 0.8 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-28:HUB_LONGXUYEN,simulated
WX_20250328_HUB_SOCTRANG,2025-03-28T00:00:00+07:00,2025-03-28T00:00:00+07:00,2025-03-28T23:00:00+07:00,HUB_SOCTRANG,none,open,open,0.493005,0.003489,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-03-28. Mưa cực đại theo giờ 0.5 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-28:HUB_SOCTRANG,simulated
WX_20250328_HUB_VINHLONG,2025-03-28T00:00:00+07:00,2025-03-28T00:00:00+07:00,2025-03-28T23:00:00+07:00,HUB_VINHLONG,none,open,open,0.539593,0.003819,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-03-28. Mưa cực đại theo giờ 0.5 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-28:HUB_VINHLONG,simulated
WX_20250328_HUB_VITHANH,2025-03-28T00:00:00+07:00,2025-03-28T00:00:00+07:00,2025-03-28T23:00:00+07:00,HUB_VITHANH,none,open,open,0.677750,0.004796,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-03-28. Mưa cực đại theo giờ 0.7 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-28:HUB_VITHANH,simulated
WX_20250329_CT_HUB,2025-03-29T00:00:00+07:00,2025-03-29T00:00:00+07:00,2025-03-29T23:00:00+07:00,CT_HUB,none,open,open,3.075461,0.021765,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-03-29. Mưa cực đại theo giờ 3.1 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-29:CT_HUB,simulated
WX_20250329_HCM_MARKET,2025-03-29T00:00:00+07:00,2025-03-29T00:00:00+07:00,2025-03-29T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,2.709997,0.041692,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-03-29. Mưa cực đại theo giờ 2.7 mm, rủi ro lũ cực đại 0.04. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-29:HCM_MARKET,simulated
WX_20250329_HUB_LONGXUYEN,2025-03-29T00:00:00+07:00,2025-03-29T00:00:00+07:00,2025-03-29T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.909681,0.020592,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-03-29. Mưa cực đại theo giờ 2.9 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-03-29:HUB_LONGXUYEN,simulated
