bulletin_id,issued_at,valid_from,valid_to,node_id,severity,road_status,water_navigation_status,max_rainfall_mm,max_flood_risk_idx,headline,bulletin_text,evidence_ref,source_type
WX_20240312_HUB_LONGXUYEN,2024-03-12T00:00:00+07:00,2024-03-12T00:00:00+07:00,2024-03-12T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.301773,0.016289,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-12. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-12:HUB_LONGXUYEN,simulated
WX_20240312_HUB_SOCTRANG,2024-03-12T00:00:00+07:00,2024-03-12T00:00:00+07:00,2024-03-12T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.527437,0.017886,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-12. Mưa cực đại theo giờ 2.5 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-12:HUB_SOCTRANG,simulated
WX_20240312_HUB_VINHLONG,2024-03-12T00:00:00+07:00,2024-03-12T00:00:00+07:00,2024-03-12T23:00:00+07:00,HUB_VINHLONG,none,open,open,2.513773,0.017790,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-12. Mưa cực đại theo giờ 2.5 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-12:HUB_VINHLONG,simulated
WX_20240312_HUB_VITHANH,2024-03-12T00:00:00+07:00,2024-03-12T00:00:00+07:00,2024-03-12T23:00:00+07:00,HUB_VITHANH,none,open,open,2.437171,0.017248,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-12. Mưa cực đại theo giờ 2.4 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-12:HUB_VITHANH,simulated
WX_20240313_CT_HUB,2024-03-13T00:00:00+07:00,2024-03-13T00:00:00+07:00,2024-03-13T23:00:00+07:00,CT_HUB,none,open,open,2.302982,0.016298,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-13. Mưa cực đại theo giờ 2.3 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-13:CT_HUB,simulated
WX_20240313_HCM_MARKET,2024-03-13T00:00:00+07:00,2024-03-13T00:00:00+07:00,2024-03-13T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,2.063696,0.031749,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-13. Mưa cực đại theo giờ 2.1 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-13:HCM_MARKET,simulated
WX_20240313_HUB_LONGXUYEN,2024-03-13T00:00:00+07:00,2024-03-13T00:00:00+07:00,2024-03-13T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.077429,0.014702,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-13. Mưa cực đại theo giờ 2.1 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-13:HUB_LONGXUYEN,simulated
WX_20240313_HUB_SOCTRANG,2024-03-13T00:00:00+07:00,2024-03-13T00:00:00+07:00,2024-03-13T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.173412,0.015381,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-13. Mưa cực đại theo giờ 2.2 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-13:HUB_SOCTRANG,simulated
WX_20240313_HUB_VINHLONG,2024-03-13T00:00:00+07:00,2024-03-13T00:00:00+07:00,2024-03-13T23:00:00+07:00,HUB_VINHLONG,none,open,open,1.940547,0.013733,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-13. Mưa cực đại theo giờ 1.9 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-13:HUB_VINHLONG,simulated
WX_20240313_HUB_VITHANH,2024-03-13T00:00:00+07:00,2024-03-13T00:00:00+07:00,2024-03-13T23:00:00+07:00,HUB_VITHANH,none,open,open,2.095791,0.014832,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-13. Mưa cực đại theo giờ 2.1 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-13:HUB_VITHANH,simulated
WX_20240314_CT_HUB,2024-03-14T00:00:00+07:00,2024-03-14T00:00:00+07:00,2024-03-14T23:00:00+07:00,CT_HUB,none,open,open,1.404169,0.009937,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-14. Mưa cực đại theo giờ 1.4 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-14:CT_HUB,simulated
WX_20240314_HCM_MARKET,2024-03-14T00:00:00+07:00,2024-03-14T00:00:00+07:00,2024-03-14T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,1.754126,0.026987,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-14. Mưa cực đại theo giờ 1.8 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-14:HCM_MARKET,simulated
WX_20240314_HUB_LONGXUYEN,2024-03-14T00:00:00+07:00,2024-03-14T00:00:00+07:00,2024-03-14T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,1.737606,0.012297,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-14. Mưa cực đại theo giờ 1.7 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-14:HUB_LONGXUYEN,simulated
WX_20240314_HUB_SOCTRANG,2024-03-14T00:00:00+07:00,2024-03-14T00:00:00+07:00,2024-03-14T23:00:00+07:00,HUB_SOCTRANG,none,open,open,1.507078,0.010665,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-14. Mưa cực đại theo giờ 1.5 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-14:HUB_SOCTRANG,simulated
WX_20240314_HUB_VINHLONG,2024-03-14T00:00:00+07:00,2024-03-14T00:00:00+07:00,2024-03-14T23:00:00+07:00,HUB_VINHLONG,none,open,open,1.337304,0.009464,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-14. Mưa cực đại theo giờ 1.3 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-14:HUB_VINHLONG,simulated
WX_20240314_HUB_VITHANH,2024-03-14T00:00:00+07:00,2024-03-14T00:00:00+07:00,2024-03-14T23:00:00+07:00,HUB_VITHANH,none,open,open,1.592793,0.011272,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-14. Mưa cực đại theo giờ 1.6 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-14:HUB_VITHANH,simulated
WX_20240315_CT_HUB,2024-03-15T00:00:00+07:00,2024-03-15T00:00:00+07:00,2024-03-15T23:00:00+07:00,CT_HUB,none,open,open,0.817528,0.005786,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-15. Mưa cực đại theo giờ 0.8 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-15:CT_HUB,simulated
WX_20240315_HCM_MARKET,2024-03-15T00:00:00+07:00,2024-03-15T00:00:00+07:00,2024-03-15T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,0.852022,0.013108,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-15. Mưa cực đại theo giờ 0.9 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-15:HCM_MARKET,simulated
WX_20240315_HUB_LONGXUYEN,2024-03-15T00:00:00+07:00,2024-03-15T00:00:00+07:00,2024-03-15T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,1.019521,0.007215,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-15. Mưa cực đại theo giờ 1.0 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-15:HUB_LONGXUYEN,simulated
WX_20240315_HUB_SOCTRANG,2024-03-15T00:00:00+07:00,2024-03-15T00:00:00+07:00,2024-03-15T23:00:00+07:00,HUB_SOCTRANG,none,open,open,0.881394,0.006238,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-15. Mưa cực đại theo giờ 0.9 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-15:HUB_SOCTRANG,simulated
WX_20240315_HUB_VINHLONG,2024-03-15T00:00:00+07:00,2024-03-15T00:00:00+07:00,2024-03-15T23:00:00+07:00,HUB_VINHLONG,none,open,open,0.733326,0.005190,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-15. Mưa cực đại theo giờ 0.7 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-15:HUB_VINHLONG,simulated
WX_20240315_HUB_VITHANH,2024-03-15T00:00:00+07:00,2024-03-15T00:00:00+07:00,2024-03-15T23:00:00+07:00,HUB_VITHANH,none,open,open,0.928439,0.006570,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-15. Mưa cực đại theo giờ 0.9 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-15:HUB_VITHANH,simulated
WX_20240316_CT_HUB,2024-03-16T00:00:00+07:00,2024-03-16T00:00:00+07:00,2024-03-16T23:00:00+07:00,CT_HUB,none,open,open,0.442372,0.003131,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-16. Mưa cực đại theo giờ 0.4 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-16:CT_HUB,simulated
WX_20240316_HCM_MARKET,2024-03-16T00:00:00+07:00,2024-03-16T00:00:00+07:00,2024-03-16T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,0.746096,0.011478,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-16. Mưa cực đại theo giờ 0.7 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-16:HCM_MARKET,simulated
WX_20240316_HUB_LONGXUYEN,2024-03-16T00:00:00+07:00,2024-03-16T00:00:00+07:00,2024-03-16T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,0.397165,0.002811,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-16. Mưa cực đại theo giờ 0.4 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-16:HUB_LONGXUYEN,simulated
WX_20240316_HUB_SOCTRANG,2024-03-16T00:00:00+07:00,2024-03-16T00:00:00+07:00,2024-03-16T23:00:00+07:00,HUB_SOCTRANG,none,open,open,0.629169,0.004453,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-16. Mưa cực đại theo giờ 0.6 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-16:HUB_SOCTRANG,simulated
WX_20240316_HUB_VINHLONG,2024-03-16T00:00:00+07:00,2024-03-16T00:00:00+07:00,2024-03-16T23:00:00+07:00,HUB_VINHLONG,none,open,open,0.561058,0.003971,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-16. Mưa cực đại theo giờ 0.6 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-16:HUB_VINHLONG,simulated
WX_20240316_HUB_VITHANH,2024-03-16T00:00:00+07:00,2024-03-16T00:00:00+07:00,2024-03-16T23:00:00+07:00,HUB_VITHANH,none,open,open,0.624448,0.004419,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-16. Mưa cực đại theo giờ 0.6 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-16:HUB_VITHANH,simulated
WX_20240317_CT_HUB,2024-03-17T00:00:00+07:00,2024-03-17T00:00:00+07:00,2024-03-17T23:00:00+07:00,CT_HUB,none,open,open,2.642484,0.018701,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-17. Mưa cực đại theo giờ 2.6 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-17:CT_HUB,simulated
WX_20240317_HCM_MARKET,2024-03-17T00:00:00+07:00,2024-03-17T00:00:00+07:00,2024-03-17T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,2.372922,0.036506,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-17. Mưa cực đại theo giờ 2.4 mm, rủi ro lũ cực đại 0.04. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-17:HCM_MARKET,simulated
WX_20240317_HUB_LONGXUYEN,2024-03-17T00:00:00+07:00,2024-03-17T00:00:00+07:00,2024-03-17T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,2.687894,0.019022,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-17. Mưa cực đại theo giờ 2.7 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-17:HUB_LONGXUYEN,simulated
WX_20240317_HUB_SOCTRANG,2024-03-17T00:00:00+07:00,2024-03-17T00:00:00+07:00,2024-03-17T23:00:00+07:00,HUB_SOCTRANG,none,open,open,2.665050,0.018860,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-17. Mưa cực đại theo giờ 2.7 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-17:HUB_SOCTRANG,simulated
WX_20240317_HUB_VINHLONG,2024-03-17T00:00:00+07:00,2024-03-17T00:00:00+07:00,2024-03-17T23:00:00+07:00,HUB_VINHLONG,none,open,open,2.445954,0.017310,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-17. Mưa cực đại theo giờ 2.4 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-17:HUB_VINHLONG,simulated
WX_20240317_HUB_VITHANH,2024-03-17T00:00:00+07:00,2024-03-17T00:00:00+07:00,2024-03-17T23:00:00+07:00,HUB_VITHANH,none,open,open,3.074140,0.021755,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-17. Mưa cực đại theo giờ 3.1 mm, rủi ro lũ cực đại 0.02. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-17:HUB_VITHANH,simulated
WX_20240318_CT_HUB,2024-03-18T00:00:00+07:00,2024-03-18T00:00:00+07:00,2024-03-18T23:00:00+07:00,CT_HUB,none,open,open,3.795264,0.026859,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-18. Mưa cực đại theo giờ 3.8 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-18:CT_HUB,simulated
WX_20240318_HCM_MARKET,2024-03-18T00:00:00+07:00,2024-03-18T00:00:00+07:00,2024-03-18T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,3.872045,0.059570,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-18. Mưa cực đại theo giờ 3.9 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-18:HCM_MARKET,simulated
WX_20240318_HUB_LONGXUYEN,2024-03-18T00:00:00+07:00,2024-03-18T00:00:00+07:00,2024-03-18T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,3.686828,0.026091,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-18. Mưa cực đại theo giờ 3.7 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-18:HUB_LONGXUYEN,simulated
WX_20240318_HUB_SOCTRANG,2024-03-18T00:00:00+07:00,2024-03-18T00:00:00+07:00,2024-03-18T23:00:00+07:00,HUB_SOCTRANG,none,open,open,4.048282,0.028649,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-18. Mưa cực đại theo giờ 4.0 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-18:HUB_SOCTRANG,simulated
WX_20240318_HUB_VINHLONG,2024-03-18T00:00:00+07:00,2024-03-18T00:00:00+07:00,2024-03-18T23:00:00+07:00,HUB_VINHLONG,none,open,open,3.693513,0.026139,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-03-18. Mưa cực đại theo giờ 3.7 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-18:HUB_VINHLONG,simulated
WX_20240318_HUB_VITHANH,2024-03-18T00:00:00+07:00,2024-03-18T00:00:00+07:00,2024-03-18T23:00:00+07:00,HUB_VITHANH,none,open,open,3.903700,0.027626,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-03-18. Mưa cực đại theo giờ 3.9 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-18:HUB_VITHANH,simulated
WX_20240319_CT_HUB,2024-03-19T00:00:00+07:00,2024-03-19T00:00:00+07:00,2024-03-19T23:00:00+07:00,CT_HUB,none,open,open,0.417078,0.002952,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-03-19. Mưa cực đại theo giờ 0.4 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-19:CT_HUB,simulated
WX_20240319_HCM_MARKET,2024-03-19T00:00:00+07:00,2024-03-19T00:00:00+07:00,2024-03-19T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,0.521655,0.008025,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-03-19. Mưa cực đại theo giờ 0.5 mm, rủi ro lũ cực đại 0.01. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-19:HCM_MARKET,simulated
WX_20240319_HUB_LONGXUYEN,2024-03-19T00:00:00+07:00,2024-03-19T00:00:00+07:00,2024-03-19T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,0.356926,0.002526,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-03-19. Mưa cực đại theo giờ 0.4 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-19:HUB_LONGXUYEN,simulated
WX_20240319_HUB_SOCTRANG,2024-03-19T00:00:00+07:00,2024-03-19T00:00:00+07:00,2024-03-19T23:00:00+07:00,HUB_SOCTRANG,none,open,open,0.577914,0.004090,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-03-19. Mưa cực đại theo giờ 0.6 mm, rủi ro lũ cực đại 0.00. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-03-19:HUB_SOCTRANG,simulated
